feature,threshold,normalized_gini_gain,normalized_adjacent_gap,score_margin_only,left_n,right_n,score_alpha_0,score_alpha_01,score_alpha_03,score_alpha_05,score_alpha_07,score_alpha_10,selected_score_alpha_0,selected_score_alpha_01,selected_score_alpha_03,selected_score_alpha_05,selected_score_alpha_07,selected_score_alpha_10,selected_score_margin_only
3,0.884835420333359,0.003214285714285725,0.0598444045481747,0.0598444045481747,25,7,0.003214285714285725,0.0032335214157476386,0.0032719928186714653,0.0033104642215952915,0.0033489356245191186,0.003406642728904859,False,False,False,False,False,False,False
3,1.0501722279980483,0.001602564102564208,0.0371035308198683,0.0371035308198683,26,6,0.001602564102564208,0.0016085101812212386,0.0016204023385352998,0.0016322944958493605,0.001644186653163422,0.0016620248891345136,False,False,False,False,False,False,False
3,1.2859302685569571,0.0004629629629629983,0.10113704368641548,0.10113704368641548,27,5,0.0004629629629629983,0.0004676452335040364,0.0004770097745861126,0.0004863743156681889,0.0004957388567502651,0.0005097856683733794,False,False,False,False,False,False,False
3,1.6308922499808154,0.008928571428571508,0.10113704368641528,0.10113704368641528,28,4,0.008928571428571508,0.00901887236043438,0.009199474224160122,0.009380076087885866,0.009560677951611609,0.009831580747200223,False,False,False,False,False,False,False
3,1.8676708881179014,0.03520114942528729,0.0377019748653501,0.0377019748653501,29,3,0.03520114942528729,0.035333864710373655,0.03559929528054638,0.0358647258507191,0.036130156420891825,0.03652830227615091,False,False,False,False,False,False,False
4,-0.9045510331529762,0.0007183908045976795,0.009166666666666662,0.009166666666666662,3,29,0.0007183908045976795,0.000719049329501894,0.0007203663793103231,0.0007216834291187522,0.0007230004789271812,0.0007249760536398249,False,False,False,False,False,False,False
4,-0.7649129477438269,0.008928571428571175,0.05666666666666667,0.05666666666666667,4,28,0.008928571428571175,0.008979166666666412,0.009080357142856883,0.009181547619047358,0.009282738095237832,0.00943452380952354,False,False,False,False,False,False,False
4,-0.6226235062826051,0.02268518518518503,0.010416666666666687,0.010416666666666687,5,27,0.02268518518518503,0.022708815586419597,0.022756076388888734,0.022803337191357867,0.022850597993827007,0.02292148919753071,False,False,False,False,False,False,False
4,-0.5952261604111897,0.001602564102564208,0.002499999999999996,0.002499999999999996,6,26,0.001602564102564208,0.001602964743589849,0.001603766025641131,0.001604567307692413,0.001605368589743695,0.0016065705128206183,False,False,False,False,False,False,False
4,-0.5863883069042815,0.008928571428571397,0.0016666666666666728,0.0016666666666666728,7,25,0.008928571428571397,0.008930059523809491,0.008933035714285682,0.008936011904761872,0.008938988095238064,0.008943452380952349,False,False,False,False,False,False,False
4,-0.515685478849016,0.0,0.031666666666666655,0.031666666666666655,8,24,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
4,-0.365441969231577,0.0027173913043480047,0.039166666666666655,0.039166666666666655,9,23,0.0027173913043480047,0.002728034420290034,0.0027493206521740934,0.002770606884058153,0.0027918931159422126,0.0028238224637683012,False,False,False,False,False,False,False
4,-0.27617964881180435,0.010227272727272751,0.002916666666666684,0.002916666666666684,10,22,0.010227272727272751,0.010230255681818205,0.010236221590909115,0.010242187500000024,0.010248153409090934,0.010257102272727298,False,False,False,False,False,False,False
4,-0.25231744434315223,0.00027056277056281,0.00833333333333332,0.00833333333333332,11,21,0.00027056277056281,0.00027078823953827897,0.000271239177489217,0.000271690115440155,0.00027214105339109303,0.00027281746031750006,False,False,False,False,False,False,False
4,-0.20812817680861137,0.004166666666666763,0.012499999999999982,0.012499999999999982,12,20,0.004166666666666763,0.0041718750000000965,0.004182291666666763,0.00419270833333343,0.004203125000000097,0.004218750000000097,False,False,False,False,False,False,False
4,-0.10207393472571315,0.00025303643724705616,0.03750000000000003,0.03750000000000003,13,19,0.00025303643724705616,0.0002539853238867326,0.00025588309716608555,0.0002577808704454385,0.0002596786437247914,0.0002625253036438208,False,False,False,False,False,False,False
4,0.06761285260692404,0.0009920634920637106,0.0425,0.0425,14,18,0.0009920634920637106,0.0009962797619049815,0.001004712301587523,0.0010131448412700644,0.001021577380952606,0.0010342261904764183,False,False,False,False,False,False,False
