dataset,seed,n_nodes,n_leaves,depth,mean_node_margin,binary_split_fraction,method,fit_time_sec
sonar,13,23.0,12.0,4.0,0.0403949885471198,0.0,matched_gini,0.1525412000191863
sonar,13,23.0,12.0,4.0,,,noise_augmented_cart,0.0039543000166304
sonar,13,,,,,,random_forest,0.0781844000157434
sonar,13,,,,,,rbf_svm,0.0016078000189736
sonar,14,19.0,10.0,4.0,,,cart_fixed,0.002147999999579
sonar,14,13.0,7.0,3.0,,,cart_pruned,0.0200858999742195
sonar,14,7.0,4.0,2.0,,,cart_tuned_depth,0.020521300000837
sonar,14,,,,,,extra_trees,0.0447973999835085
sonar,14,,,,,,linear_svm,0.0023400000063702
sonar,14,19.0,10.0,4.0,0.1149712158899508,0.0,mags_binary_excluded,0.1094053999986499
sonar,14,19.0,10.0,4.0,0.1149712158899508,0.0,mags_fixed,0.1044574999832548
sonar,14,25.0,13.0,6.0,0.061437736679925,0.0,mags_tuned,3.085216300009052
sonar,14,19.0,10.0,4.0,0.0755328764516114,0.0,matched_gini,0.1216882000153418
sonar,14,31.0,16.0,4.0,,,noise_augmented_cart,0.0031961999775376
sonar,14,,,,,,random_forest,0.0585189999837894
sonar,14,,,,,,rbf_svm,0.0009840999846346
sonar,15,17.0,9.0,4.0,,,cart_fixed,0.0017595999815966
sonar,15,23.0,12.0,7.0,,,cart_pruned,0.0202202000073157
sonar,15,15.0,8.0,3.0,,,cart_tuned_depth,0.0159639999910723
sonar,15,,,,,,extra_trees,0.0512350000208243
sonar,15,,,,,,linear_svm,0.0023137999814935
sonar,15,19.0,10.0,4.0,0.0842578315981742,0.0,mags_binary_excluded,0.1156533000175841
sonar,15,19.0,10.0,4.0,0.0842578315981742,0.0,mags_fixed,0.1025928999879397
sonar,15,7.0,4.0,2.0,0.0275563428600266,0.0,mags_tuned,2.962983699981123
sonar,15,19.0,10.0,4.0,0.0348285261957832,0.0,matched_gini,0.1236175000085495
sonar,15,21.0,11.0,4.0,,,noise_augmented_cart,0.0038250999932643
sonar,15,,,,,,random_forest,0.069071099977009
sonar,15,,,,,,rbf_svm,0.001163799985079
sonar,16,21.0,11.0,4.0,,,cart_fixed,0.0021869000047445
sonar,16,3.0,2.0,1.0,,,cart_pruned,0.0190048000076785
sonar,16,7.0,4.0,2.0,,,cart_tuned_depth,0.0184919000021182
sonar,16,,,,,,extra_trees,0.0402791999804321
sonar,16,,,,,,linear_svm,0.0019754000240936
sonar,16,23.0,12.0,4.0,0.1219224060956358,0.0,mags_binary_excluded,0.1458737000066321
sonar,16,23.0,12.0,4.0,0.1219224060956358,0.0,mags_fixed,0.1249879000242799
sonar,16,27.0,14.0,5.0,0.1176417422289317,0.0,mags_tuned,3.331006399996113
sonar,16,23.0,12.0,4.0,0.0432970478645914,0.0,matched_gini,0.1508894999860786
sonar,16,25.0,13.0,4.0,,,noise_augmented_cart,0.0039976999978534
sonar,16,,,,,,random_forest,0.0647219999809749
sonar,16,,,,,,rbf_svm,0.0008239000162575
sonar,17,19.0,10.0,4.0,,,cart_fixed,0.0020867999992333
sonar,17,5.0,3.0,2.0,,,cart_pruned,0.0237739000003784
sonar,17,19.0,10.0,4.0,,,cart_tuned_depth,0.0177277000038884
sonar,17,,,,,,extra_trees,0.0516154999786522
sonar,17,,,,,,linear_svm,0.0023886999988462
sonar,17,19.0,10.0,4.0,0.0945961771336637,0.0,mags_binary_excluded,0.1283664000220596
sonar,17,19.0,10.0,4.0,0.0945961771336637,0.0,mags_fixed,0.1237900999840349
sonar,17,23.0,12.0,6.0,0.047064018225634,0.0,mags_tuned,2.970694099989487
sonar,17,19.0,10.0,4.0,0.0455996646804605,0.0,matched_gini,0.1212776000029407
sonar,17,23.0,12.0,4.0,,,noise_augmented_cart,0.0043151999998372
sonar,17,,,,,,random_forest,0.0749660000146832
sonar,17,,,,,,rbf_svm,0.0012527999933809
sonar,18,17.0,9.0,4.0,,,cart_fixed,0.0022432999976444
sonar,18,3.0,2.0,1.0,,,cart_pruned,0.0229453000065404
sonar,18,13.0,7.0,3.0,,,cart_tuned_depth,0.0164630000072065
sonar,18,,,,,,extra_trees,0.0410901999857742
sonar,18,,,,,,linear_svm,0.0014806999824941
sonar,18,23.0,12.0,4.0,0.1094071350551618,0.0,mags_binary_excluded,0.1379764000012073
sonar,18,23.0,12.0,4.0,0.1094071350551618,0.0,mags_fixed,0.1284741999988909
sonar,18,25.0,13.0,5.0,0.0831731218749312,0.0,mags_tuned,3.123197299981257
sonar,18,23.0,12.0,4.0,0.0229744000194784,0.0,matched_gini,0.1225129000085871
sonar,18,21.0,11.0,4.0,,,noise_augmented_cart,0.0039754000026732
sonar,18,,,,,,random_forest,0.0677611000137403
sonar,18,,,,,,rbf_svm,0.0010314999963156
sonar,19,21.0,11.0,4.0,,,cart_fixed,0.0022338999842759
sonar,19,7.0,4.0,3.0,,,cart_pruned,0.0184072999982163
sonar,19,15.0,8.0,3.0,,,cart_tuned_depth,0.0183518000121694
sonar,19,,,,,,extra_trees,0.0378918000205885
sonar,19,,,,,,linear_svm,0.0013921999779995
sonar,19,21.0,11.0,4.0,0.1031844728834867,0.0,mags_binary_excluded,0.1312056000169832
sonar,19,21.0,11.0,4.0,0.1031844728834867,0.0,mags_fixed,0.1336131999851204
sonar,19,13.0,7.0,3.0,0.0503227240305458,0.0,mags_tuned,3.0831214000063483
sonar,19,21.0,11.0,4.0,0.0441626874369006,0.0,matched_gini,0.1169962999993003
sonar,19,25.0,13.0,4.0,,,noise_augmented_cart,0.0031805000035092
sonar,19,,,,,,random_forest,0.0797324000159278
sonar,19,,,,,,rbf_svm,0.0008221000025514
sonar,20,21.0,11.0,4.0,,,cart_fixed,0.0027344000118318
sonar,20,7.0,4.0,2.0,,,cart_pruned,0.0232413000194355
sonar,20,7.0,4.0,2.0,,,cart_tuned_depth,0.0191400999901816
sonar,20,,,,,,extra_trees,0.0404474000097252
sonar,20,,,,,,linear_svm,0.0016951999859884
sonar,20,21.0,11.0,4.0,0.0777038836271012,0.0,mags_binary_excluded,0.1316295000142417
sonar,20,21.0,11.0,4.0,0.0777038836271012,0.0,mags_fixed,0.130263399973046
sonar,20,7.0,4.0,2.0,0.0261644991762532,0.0,mags_tuned,3.0277890999859665
sonar,20,23.0,12.0,4.0,0.0673377662519316,0.0,matched_gini,0.1410468000103719
sonar,20,23.0,12.0,4.0,,,noise_augmented_cart,0.0036476000095717
sonar,20,,,,,,random_forest,0.0719927000172901
sonar,20,,,,,,rbf_svm,0.0008670999959576
sonar,21,19.0,10.0,4.0,,,cart_fixed,0.0019159000075887
sonar,21,3.0,2.0,1.0,,,cart_pruned,0.0131017999956384
sonar,21,15.0,8.0,3.0,,,cart_tuned_depth,0.0167556999949738
sonar,21,,,,,,extra_trees,0.040234700019937
sonar,21,,,,,,linear_svm,0.0014063999988138
sonar,21,19.0,10.0,4.0,0.0656489101140144,0.0,mags_binary_excluded,0.1182364000123925
sonar,21,19.0,10.0,4.0,0.0656489101140144,0.0,mags_fixed,0.1335729999991599
sonar,21,15.0,8.0,3.0,0.1042654222145711,0.0,mags_tuned,2.6792469000210986
sonar,21,19.0,10.0,4.0,0.0611863378832662,0.0,matched_gini,0.1197706000239122
sonar,21,21.0,11.0,4.0,,,noise_augmented_cart,0.0029587999742943
sonar,21,,,,,,random_forest,0.0742153000028338
sonar,21,,,,,,rbf_svm,0.0008285999938379
sonar,22,23.0,12.0,4.0,,,cart_fixed,0.0016402999754063
sonar,22,13.0,7.0,5.0,,,cart_pruned,0.0154847000085283
sonar,22,7.0,4.0,2.0,,,cart_tuned_depth,0.0194292000087443
sonar,22,,,,,,extra_trees,0.0436072000011336
sonar,22,,,,,,linear_svm,0.0017285000067204
sonar,22,23.0,12.0,4.0,0.100438573097923,0.0,mags_binary_excluded,0.154958799976157
sonar,22,23.0,12.0,4.0,0.100438573097923,0.0,mags_fixed,0.1231336000200826
sonar,22,23.0,12.0,4.0,0.0646306273596923,0.0,mags_tuned,2.904837899986888
sonar,22,21.0,11.0,4.0,0.0245818459380314,0.0,matched_gini,0.1310495999932754
sonar,22,23.0,12.0,4.0,,,noise_augmented_cart,0.0033213999995496
sonar,22,,,,,,random_forest,0.0656331999925896
sonar,22,,,,,,rbf_svm,0.0008710999973118
sonar,23,21.0,11.0,4.0,,,cart_fixed,0.002349199989112
sonar,23,3.0,2.0,1.0,,,cart_pruned,0.0219777000020258
sonar,23,7.0,4.0,2.0,,,cart_tuned_depth,0.017118300020229
sonar,23,,,,,,extra_trees,0.0446052000042982
sonar,23,,,,,,linear_svm,0.0019031999981962
sonar,23,23.0,12.0,4.0,0.1127654806056824,0.0,mags_binary_excluded,0.138548000017181
sonar,23,23.0,12.0,4.0,0.1127654806056824,0.0,mags_fixed,0.1192133000004105
sonar,23,7.0,4.0,2.0,0.0093747767059431,0.0,mags_tuned,2.7278764999937266
sonar,23,23.0,12.0,4.0,0.0458632857916209,0.0,matched_gini,0.1122600999951828
sonar,23,21.0,11.0,4.0,,,noise_augmented_cart,0.0042247999808751
sonar,23,,,,,,random_forest,0.0721622999990359
sonar,23,,,,,,rbf_svm,0.0009281999955419
sonar,24,19.0,10.0,4.0,,,cart_fixed,0.0021151000109966
sonar,24,5.0,3.0,2.0,,,cart_pruned,0.0216432999877724
sonar,24,7.0,4.0,2.0,,,cart_tuned_depth,0.0181799000129103
sonar,24,,,,,,extra_trees,0.039774100005161
sonar,24,,,,,,linear_svm,0.002822999987984
sonar,24,21.0,11.0,4.0,0.0649317807026112,0.0,mags_binary_excluded,0.1119790000084322
sonar,24,21.0,11.0,4.0,0.0649317807026112,0.0,mags_fixed,0.1172322999918833
sonar,24,15.0,8.0,3.0,0.0318239187971149,0.0,mags_tuned,2.917713500006357
sonar,24,21.0,11.0,4.0,0.0502589672391403,0.0,matched_gini,0.1217196999932639
sonar,24,25.0,13.0,4.0,,,noise_augmented_cart,0.0031019000161904
sonar,24,,,,,,random_forest,0.0649520000151824
sonar,24,,,,,,rbf_svm,0.0010938999766949
sonar,25,23.0,12.0,4.0,,,cart_fixed,0.0018065000185742
sonar,25,13.0,7.0,4.0,,,cart_pruned,0.0161511999904178
sonar,25,7.0,4.0,2.0,,,cart_tuned_depth,0.0175194999901577
sonar,25,,,,,,extra_trees,0.0447491999948397
sonar,25,,,,,,linear_svm,0.0021618999890051
sonar,25,23.0,12.0,4.0,0.109757038753769,0.0,mags_binary_excluded,0.1622623000002931
sonar,25,23.0,12.0,4.0,0.109757038753769,0.0,mags_fixed,0.150458999996772
sonar,25,7.0,4.0,2.0,0.0031956264244136,0.0,mags_tuned,2.9241388000082225
sonar,25,23.0,12.0,4.0,0.0374602964157733,0.0,matched_gini,0.1553060000005643
sonar,25,23.0,12.0,4.0,,,noise_augmented_cart,0.0029720999882556
sonar,25,,,,,,random_forest,0.072245000017574
sonar,25,,,,,,rbf_svm,0.0011628000065684
sonar,26,25.0,13.0,4.0,,,cart_fixed,0.0021863999718334
sonar,26,3.0,2.0,1.0,,,cart_pruned,0.0222638999985065
sonar,26,7.0,4.0,2.0,,,cart_tuned_depth,0.0199307999864686
sonar,26,,,,,,extra_trees,0.041355499997735
sonar,26,,,,,,linear_svm,0.001876899972558
sonar,26,19.0,10.0,4.0,0.0434105511333481,0.0,mags_binary_excluded,0.1313702999905217
sonar,26,19.0,10.0,4.0,0.0434105511333481,0.0,mags_fixed,0.1316170999780297
sonar,26,23.0,12.0,4.0,0.1117504606797279,0.0,mags_tuned,2.975015000003623
sonar,26,19.0,10.0,4.0,0.0376437499363661,0.0,matched_gini,0.1233192999789025
sonar,26,27.0,14.0,4.0,,,noise_augmented_cart,0.0030764999974053
sonar,26,,,,,,random_forest,0.0754548999830149
sonar,26,,,,,,rbf_svm,0.0010409000096842
sonar,27,21.0,11.0,4.0,,,cart_fixed,0.0020706999930553
sonar,27,23.0,12.0,5.0,,,cart_pruned,0.0235947000037413
sonar,27,7.0,4.0,2.0,,,cart_tuned_depth,0.0127355000004172
sonar,27,,,,,,extra_trees,0.0422650999971665
sonar,27,,,,,,linear_svm,0.0016194999916478
sonar,27,19.0,10.0,4.0,0.0388757073898201,0.0,mags_binary_excluded,0.1461902000010013
sonar,27,19.0,10.0,4.0,0.0388757073898201,0.0,mags_fixed,0.148781299998518
sonar,27,15.0,8.0,3.0,0.0380860189291272,0.0,mags_tuned,2.6327046000224072
sonar,27,19.0,10.0,4.0,0.0330322808001873,0.0,matched_gini,0.1475156999949831
sonar,27,23.0,12.0,4.0,,,noise_augmented_cart,0.0038639999984297
sonar,27,,,,,,random_forest,0.0669027999974787
sonar,27,,,,,,rbf_svm,0.0009639999771025
sonar,28,19.0,10.0,4.0,,,cart_fixed,0.0019336999976076
sonar,28,5.0,3.0,2.0,,,cart_pruned,0.0206886999949347
sonar,28,7.0,4.0,2.0,,,cart_tuned_depth,0.0182917999918572
sonar,28,,,,,,extra_trees,0.0436945999972522
sonar,28,,,,,,linear_svm,0.001463299995521
sonar,28,23.0,12.0,4.0,0.1581386362465338,0.0,mags_binary_excluded,0.1163762000214774
sonar,28,23.0,12.0,4.0,0.1581386362465338,0.0,mags_fixed,0.1263169999874662
sonar,28,27.0,14.0,5.0,0.0778303001487152,0.0,mags_tuned,2.5228632999933325
sonar,28,23.0,12.0,4.0,0.0760220674609057,0.0,matched_gini,0.1025085000146646
sonar,28,25.0,13.0,4.0,,,noise_augmented_cart,0.0029870000144001
sonar,28,,,,,,random_forest,0.0645937000226695
sonar,28,,,,,,rbf_svm,0.0007809000089764
sonar,29,21.0,11.0,4.0,,,cart_fixed,0.001967100019101
sonar,29,15.0,8.0,4.0,,,cart_pruned,0.0177381999965291
sonar,29,7.0,4.0,2.0,,,cart_tuned_depth,0.0168641000054776
sonar,29,,,,,,extra_trees,0.0497327999910339
sonar,29,,,,,,linear_svm,0.0017376000178046
sonar,29,21.0,11.0,4.0,0.0317344359126874,0.0,mags_binary_excluded,0.1651945000048726
sonar,29,21.0,11.0,4.0,0.0317344359126874,0.0,mags_fixed,0.1547513999976217
sonar,29,7.0,4.0,2.0,0.0294064906285582,0.0,mags_tuned,2.644744499993976
sonar,29,21.0,11.0,4.0,0.0195604604780003,0.0,matched_gini,0.1302346000156831
sonar,29,25.0,13.0,4.0,,,noise_augmented_cart,0.0038465999823529
sonar,29,,,,,,random_forest,0.0709451000147964
sonar,29,,,,,,rbf_svm,0.0012553999840747
spambase,0,63.0,32.0,6.0,,,cart_fixed,0.009078800008865
spambase,0,33.0,17.0,7.0,,,cart_pruned,0.158340699999826
spambase,0,153.0,77.0,21.0,,,cart_tuned_depth,0.0771289999829605
spambase,0,,,,,,extra_trees,0.059202100004768
spambase,0,,,,,,linear_svm,0.0713767999841366
spambase,0,65.0,33.0,6.0,0.0371836333862323,0.0,mags_binary_excluded,0.1873076000192668
spambase,0,65.0,33.0,6.0,0.0371836333862323,0.0,mags_fixed,0.189429599995492
spambase,0,43.0,22.0,5.0,0.0296107368656617,0.0,mags_tuned,5.416532899980666
spambase,0,65.0,33.0,6.0,0.0329362036233885,0.0,matched_gini,0.2350025000050664
spambase,0,73.0,37.0,6.0,,,noise_augmented_cart,0.0535887999867554
spambase,0,,,,,,random_forest,0.1356454999768175
spambase,0,,,,,,rbf_svm,0.0411127000115811
spambase,1,57.0,29.0,6.0,,,cart_fixed,0.0079543000028934
spambase,1,21.0,11.0,5.0,,,cart_pruned,0.1535064000054262
spambase,1,103.0,52.0,10.0,,,cart_tuned_depth,0.0749639999994542
spambase,1,,,,,,extra_trees,0.0578177999996114
spambase,1,,,,,,linear_svm,0.0626322000171057
spambase,1,55.0,28.0,6.0,0.0328865443194169,0.0,mags_binary_excluded,0.1800470000016503
spambase,1,55.0,28.0,6.0,0.0328865443194169,0.0,mags_fixed,0.1664058000023942
spambase,1,41.0,21.0,5.0,0.0335560236312117,0.0,mags_tuned,5.201178600022104
spambase,1,55.0,28.0,6.0,0.0310336552710872,0.0,matched_gini,0.2024030000029597
spambase,1,55.0,28.0,6.0,,,noise_augmented_cart,0.0538376999902538
spambase,1,,,,,,random_forest,0.1274476000107824
spambase,1,,,,,,rbf_svm,0.0322294000070542
spambase,2,53.0,27.0,6.0,,,cart_fixed,0.0088801000092644
spambase,2,19.0,10.0,6.0,,,cart_pruned,0.1612533000006806
spambase,2,89.0,45.0,10.0,,,cart_tuned_depth,0.0770519000070635
spambase,2,,,,,,extra_trees,0.0548891000216826
spambase,2,,,,,,linear_svm,0.0645764999790117
spambase,2,61.0,31.0,6.0,0.0279371865024811,0.0,mags_binary_excluded,0.1899859999830369
spambase,2,61.0,31.0,6.0,0.0279371865024811,0.0,mags_fixed,0.169460600009188
spambase,2,25.0,13.0,4.0,0.0436403961143234,0.0,mags_tuned,4.692213299975265
spambase,2,63.0,32.0,6.0,0.0381376073285213,0.0,matched_gini,0.1631132000184152
spambase,2,57.0,29.0,6.0,,,noise_augmented_cart,0.0578011000179685
spambase,2,,,,,,random_forest,0.138003000000026
spambase,2,,,,,,rbf_svm,0.0359176000056322
spambase,3,53.0,27.0,6.0,,,cart_fixed,0.0085075999959371
spambase,3,23.0,12.0,6.0,,,cart_pruned,0.1656264000048395
spambase,3,53.0,27.0,6.0,,,cart_tuned_depth,0.0695246999966912
spambase,3,,,,,,extra_trees,0.0545014000090304
spambase,3,,,,,,linear_svm,0.065585700009251
spambase,3,51.0,26.0,6.0,0.0193925360793759,0.0,mags_binary_excluded,0.1547541000181809
spambase,3,51.0,26.0,6.0,0.0193925360793759,0.0,mags_fixed,0.1501706999843008
spambase,3,23.0,12.0,4.0,0.0076178187076786,0.0,mags_tuned,4.770253800001228
spambase,3,51.0,26.0,6.0,0.0153371631796571,0.0,matched_gini,0.142042899999069
spambase,3,61.0,31.0,6.0,,,noise_augmented_cart,0.0550226000195834
spambase,3,,,,,,random_forest,0.1332695999881252
spambase,3,,,,,,rbf_svm,0.0333907000022009
spambase,4,65.0,33.0,6.0,,,cart_fixed,0.0087688000057823
spambase,4,27.0,14.0,5.0,,,cart_pruned,0.1718961999868042
spambase,4,161.0,81.0,16.0,,,cart_tuned_depth,0.0777696000004652
spambase,4,,,,,,extra_trees,0.0561005999916233
spambase,4,,,,,,linear_svm,0.0712932999886106
spambase,4,53.0,27.0,6.0,0.0297193205441937,0.0,mags_binary_excluded,0.162085100018885
spambase,4,53.0,27.0,6.0,0.0297193205441937,0.0,mags_fixed,0.1502170000167098
spambase,4,53.0,27.0,6.0,0.0297193205441937,0.0,mags_tuned,5.2385870999714825
spambase,4,53.0,27.0,6.0,0.0257523471142096,0.0,matched_gini,0.1699927999870851
spambase,4,75.0,38.0,6.0,,,noise_augmented_cart,0.0600455999956466
spambase,4,,,,,,random_forest,0.1337962000106927
spambase,4,,,,,,rbf_svm,0.0361810000031255
spambase,5,57.0,29.0,6.0,,,cart_fixed,0.0085117999988142
spambase,5,27.0,14.0,6.0,,,cart_pruned,0.1281094999867491
spambase,5,43.0,22.0,5.0,,,cart_tuned_depth,0.0693112000008113
spambase,5,,,,,,extra_trees,0.0551491999940481
spambase,5,,,,,,linear_svm,0.060628600011114
spambase,5,67.0,34.0,6.0,0.0594266271453952,0.0,mags_binary_excluded,0.1758364999841433
spambase,5,67.0,34.0,6.0,0.0594266271453952,0.0,mags_fixed,0.1739993999944999
spambase,5,105.0,53.0,9.0,0.0655364724393115,0.0,mags_tuned,5.211501399986446
spambase,5,67.0,34.0,6.0,0.0559870820470874,0.0,matched_gini,0.1880810000002384
spambase,5,61.0,31.0,6.0,,,noise_augmented_cart,0.0580825999786611
spambase,5,,,,,,random_forest,0.1326891999924555
spambase,5,,,,,,rbf_svm,0.0331651000014971
spambase,6,51.0,26.0,6.0,,,cart_fixed,0.0081767000083345
spambase,6,45.0,23.0,9.0,,,cart_pruned,0.1479366999992635
spambase,6,51.0,26.0,6.0,,,cart_tuned_depth,0.0681776000128593
spambase,6,,,,,,extra_trees,0.0678078000200912
spambase,6,,,,,,linear_svm,0.0644013000128325
spambase,6,51.0,26.0,6.0,0.0394446421523793,0.0,mags_binary_excluded,0.1537157000275328
spambase,6,51.0,26.0,6.0,0.0394446421523793,0.0,mags_fixed,0.1392965999839361
spambase,6,25.0,13.0,4.0,0.0169561193758003,0.0,mags_tuned,4.750789899990195
spambase,6,53.0,27.0,6.0,0.0212142437597812,0.0,matched_gini,0.1517958999902475
spambase,6,59.0,30.0,6.0,,,noise_augmented_cart,0.0552145999972708
spambase,6,,,,,,random_forest,0.1417106999724637
spambase,6,,,,,,rbf_svm,0.0316855999990366
spambase,7,55.0,28.0,6.0,,,cart_fixed,0.0090816999727394
spambase,7,19.0,10.0,5.0,,,cart_pruned,0.1424144000047817
spambase,7,23.0,12.0,4.0,,,cart_tuned_depth,0.0629459999909158
spambase,7,,,,,,extra_trees,0.0551237999752629
spambase,7,,,,,,linear_svm,0.0547972000204026
spambase,7,61.0,31.0,6.0,0.0382855647642642,0.0,mags_binary_excluded,0.1622346999938599
spambase,7,61.0,31.0,6.0,0.0382855647642642,0.0,mags_fixed,0.1530379000178072
spambase,7,61.0,31.0,6.0,0.0382855647642642,0.0,mags_tuned,5.50738709999132
spambase,7,61.0,31.0,6.0,0.0299040355160001,0.0,matched_gini,0.1746753999905195
spambase,7,55.0,28.0,6.0,,,noise_augmented_cart,0.0548130999959539
spambase,7,,,,,,random_forest,0.1330455999996047
spambase,7,,,,,,rbf_svm,0.0325775000092107
spambase,8,57.0,29.0,6.0,,,cart_fixed,0.0086199000070337
spambase,8,73.0,37.0,15.0,,,cart_pruned,0.1330425000051036
spambase,8,141.0,71.0,24.0,,,cart_tuned_depth,0.0801420999923721
spambase,8,,,,,,extra_trees,0.0586332000093534
spambase,8,,,,,,linear_svm,0.067546999984188
spambase,8,55.0,28.0,6.0,0.030177435140082,0.0,mags_binary_excluded,0.1834930000186432
spambase,8,55.0,28.0,6.0,0.030177435140082,0.0,mags_fixed,0.1677769999951124
spambase,8,25.0,13.0,4.0,0.0279888600926175,0.0,mags_tuned,4.654623300011735
spambase,8,57.0,29.0,6.0,0.0240333254295494,0.0,matched_gini,0.164638999995077
spambase,8,51.0,26.0,6.0,,,noise_augmented_cart,0.0562650999927427
spambase,8,,,,,,random_forest,0.132157099986216
spambase,8,,,,,,rbf_svm,0.0359358999994583
spambase,9,57.0,29.0,6.0,,,cart_fixed,0.008160700002918
spambase,9,33.0,17.0,9.0,,,cart_pruned,0.1782130999781657
spambase,9,57.0,29.0,6.0,,,cart_tuned_depth,0.0700589999905787
spambase,9,,,,,,extra_trees,0.0560509999922942
spambase,9,,,,,,linear_svm,0.064596900017932
spambase,9,61.0,31.0,6.0,0.0352370376126225,0.0,mags_binary_excluded,0.1718898999970406
spambase,9,61.0,31.0,6.0,0.0352370376126225,0.0,mags_fixed,0.1764856000081636
spambase,9,61.0,31.0,6.0,0.0352370376126225,0.0,mags_tuned,4.598026099993149
spambase,9,61.0,31.0,6.0,0.022512361762053,0.0,matched_gini,0.1537824999832082
spambase,9,53.0,27.0,6.0,,,noise_augmented_cart,0.0546550000144634
spambase,9,,,,,,random_forest,0.1386092999891843
spambase,9,,,,,,rbf_svm,0.0305853999743703
spambase,10,63.0,32.0,6.0,,,cart_fixed,0.0100592999951913
spambase,10,25.0,13.0,6.0,,,cart_pruned,0.1408705000067129
spambase,10,83.0,42.0,8.0,,,cart_tuned_depth,0.0768763000087346
spambase,10,,,,,,extra_trees,0.0621891000191681
spambase,10,,,,,,linear_svm,0.0741556999855674
spambase,10,57.0,29.0,6.0,0.0350435543320848,0.0,mags_binary_excluded,0.193535400001565
spambase,10,57.0,29.0,6.0,0.0350435543320848,0.0,mags_fixed,0.2011296999990008
spambase,10,109.0,55.0,9.0,0.0386858682347631,0.0,mags_tuned,5.283414000004996
spambase,10,61.0,31.0,6.0,0.0325117560179384,0.0,matched_gini,0.1944098999956622
spambase,10,55.0,28.0,6.0,,,noise_augmented_cart,0.0540201000112574
spambase,10,,,,,,random_forest,0.1310093000065535
spambase,10,,,,,,rbf_svm,0.0298540999938268
spambase,11,63.0,32.0,6.0,,,cart_fixed,0.0084582999988924
spambase,11,145.0,73.0,15.0,,,cart_pruned,0.1507020999852102
spambase,11,145.0,73.0,15.0,,,cart_tuned_depth,0.0743930999888107
spambase,11,,,,,,extra_trees,0.0595015999861061
spambase,11,,,,,,linear_svm,0.0461268000071868
spambase,11,57.0,29.0,6.0,0.0536416716419447,0.0,mags_binary_excluded,0.1980890000122599
spambase,11,57.0,29.0,6.0,0.0536416716419447,0.0,mags_fixed,0.1951517999987118
spambase,11,43.0,22.0,5.0,0.0427302844875185,0.0,mags_tuned,5.037104400020326
spambase,11,59.0,30.0,6.0,0.0427074198299456,0.0,matched_gini,0.1882515999895986
spambase,11,65.0,33.0,6.0,,,noise_augmented_cart,0.05395299999509
spambase,11,,,,,,random_forest,0.138834899989888
spambase,11,,,,,,rbf_svm,0.0300348000018857
spambase,12,57.0,29.0,6.0,,,cart_fixed,0.008541499992134
spambase,12,37.0,19.0,7.0,,,cart_pruned,0.1739757999894209
spambase,12,57.0,29.0,6.0,,,cart_tuned_depth,0.0728062999842222
spambase,12,,,,,,extra_trees,0.0545114000269677
spambase,12,,,,,,linear_svm,0.0564979000191669
spambase,12,67.0,34.0,6.0,0.0375508056068206,0.0,mags_binary_excluded,0.1760266000055708
spambase,12,67.0,34.0,6.0,0.0375508056068206,0.0,mags_fixed,0.1902768000145442
spambase,12,109.0,55.0,9.0,0.0481313981461297,0.0,mags_tuned,5.260883099981584
spambase,12,67.0,34.0,6.0,0.0200500883043135,0.0,matched_gini,0.1805597000056877
